3605,friend_add
3606,friend_del
3607,ignore_add
3608,ignore_del
3609,friend_test
3610,friend_getworldname
3611,chat_getchatdisplayname
3612,clan_getchatcount
3613,clan_getchatusername
3614,clan_getchatuserworld
3615,clan_getchatuserrank
3616,clan_getchatminkick
3617,clan_kickuser
3618,clan_getchatrank
3619,clan_joinchat
3620,clan_leavechat
3621,ignore_count
3622,ignore_getname
3623,ignore_test
3624,clan_isself
3625,clan_getchatownername
3626,clan_getchatuserworldname
3627,friend_platform
3628,friend_getslotfromname
3629,playercountry
3630,ignore_add_temp
3631,ignore_is_temp
3632,clan_getchatusername_unfiltered
3903,stockmarket_getoffertype
3904,stockmarket_getofferitem
3905,stockmarket_getofferprice
3906,stockmarket_getoffercount
3907,stockmarket_getoffercompletedcount
3908,stockmarket_getoffercompletedgold
3910,stockmarket_isofferempty
3911,stockmarket_isofferstable
3912,stockmarket_isofferfinished
3913,stockmarket_isofferadding
4000,add
4001,sub
4002,multiply
4003,divide
4004,random
4005,randominc
4006,interpolate
4007,addpercent
4008,setbit
4009,clearbit
4010,testbit
4011,modulo
4012,pow
4013,invpow
4014,and
4015,or
4016,min
4017,max
4018,scale
4100,append_num
4101,append
4102,append_signnum
4103,lowercase
4104,fromdate
4105,text_gender
4106,tostring
4107,compare
4108,paraheight
4109,parawidth
4110,text_width
4111,escape
4112,append_char
4113,char_isprintable
4114,char_isalphanumeric
4115,char_isalpha
4116,char_isnumeric
4117,string_length
4118,substring
4119,removetags
4120,string_indexof_char
4121,string_indexof_string
4122,char_tolowercase
4123,char_touppercase
4124,tostring_localised
4125,stringwidth
4200,oc_name
4201,oc_op
4202,op_iop
4203,oc_cost
4204,oc_stackable
4205,oc_cert
4206,oc_uncert
4207,oc_members
4208,oc_param
4209,oc_icursor
4210,oc_find
4211,oc_findnext
4212,oc_findrestart
4300,nc_param
4400,lc_param
4500,struct_param
4600,bas_getanim_ready
5000,chat_getfilter_public
5001,chat_setfilter
5002,chat_sendabusereport
5003,chat_gethistorymessage
5004,chat_gethistorytype
5005,chat_getfilter_private
5008,chat_sendpublic
5009,chat_sendprivate
5010,chat_gethistoryname
5011,chat_gethistoryclan
5012,chat_gethistoryphrase
5015,chat_playername
5016,chat_getfilter_trade
5017,chat_gethistorylength
5050,chatcat_getdesc
5051,chatcat_getsubcatcount
5052,chatcat_getsubcat
5053,chatcat_getphrasecount
5054,chatcat_getphrase
5055,chatcat_gettext
5056,chatphrase_getautoresponsecount
5057,chatphrase_getautoresponse
5058,activechatphrase_prepare
5059,activechatphrase_sendpublic
5060,activechatphrase_sendprivate
5061,activechatphrase_sendclan
5062,chatcat_getsubcatshortcut
5063,chatcat_getphraseshortcut
5064,chatcat_findsubcatbyshortcut
5065,chatcat_findphrasebyshortcut
5066,chatphrase_getdynamiccommandcount
5067,chatphrase_getdynamiccommand
5068,activechatphrase_setdynamicint
5069,activechatphrase_setdynamicobj
5070,chatphrase_getdynamiccommandparam_enum
5071,chatphrase_find
5072,chatphrase_findnext
5073,chatphrase_findrestart
5200,worldmap_setzoom
5201,worldmap_getzoom
5206,worldmap_getmap
5207,worldmap_getmapname
5208,worldmap_getsize
5209,worldmap_getdisplayposition
5218,worldmap_getconfigzoom
5220,worldmap_isloaded
5300,fullscreen_enter
5301,fullscreen_exit
5302,fullscreen_modecount
5303,fullscreen_getmode
5305,fullscreen_lastmode
5306,getwindowmode
5307,setwindowmode
5308,getdefaultwindowmode
5309,setdefaultwindowmode
5400,openurl
5401,hsvtorgb
5405,spline_new
5406,spline_addpoint
5407,spline_length
5411,quit
5419,lastlogin
5421,openurl_nologin
5423,writeconsole
5424,formatminimenu
5425,defaultminimenu
5426,setdefaultcursors
5427,sethardcodedopcursors
5500,cam_moveto
5501,cam_lookat
5502,cam_movealong
5503,cam_reset
5504,cam_forceangle
5505,cam_getangle_xa
5506,cam_getangle_ya
5507,cam_inc_y
5508,cam_dec_y
5509,cam_inc_x
5510,cam_dec_x
5511,cam_followcoord
5512,cam_smoothreset
5600,login_request
5601,login_continue
5602,login_resetreply
5603,create_availablerequest
5604,create_name_availablerequest
5605,create_createrequest
5607,login_reply
5608,login_hoptime
5609,create_reply
5610,create_suggest_name_reply
5611,login_disallowresult
6001,detail_brightness
6003,detail_removeroofs_options
6004,detail_grounddecor_on
6007,detail_idleanims_many
6008,detail_flickering_on
6010,detail_spotshadows_on
6011,detail_shadowquality
6012,detail_lightdetail_high
6014,detail_waterdetail_high
6015,detail_fog_on
6016,detail_antialiasing
6017,detail_stereo
6018,detail_soundvol
6019,detail_musicvol
6020,detail_bgsoundvol
6021,detail_removeroofs_option_override
6023,detail_particles
6024,detail_antialiasing_default
6025,detail_buildarea
6027,detail_bloom
6028,detail_customcursors
6029,detail_idleanims
6030,detail_groundblending
6033,detail_cpuusage
6101,detailget_brightness
6103,detailget_removeroofs_option
6105,detailget_grounddecor_on
6107,detailget_idleanims_many
6108,detailget_flickering_on
6110,detailget_spotshadows_on
6111,detailget_shadows
6112,detailget_lightdetail_high
6114,detailget_waterdetail_high
6115,detailget_fog_on
6116,detailget_antialiasing
6117,detailget_stereo
6118,detailget_soundvol
6119,detailget_musicvol
6120,detailget_bgsoundvol
6123,detailget_particles
6124,detailget_antialiasing_default
6125,detailget_buildarea
6126,detailcanset_bloom
6127,detailget_bloom
6128,detailget_customcursors
6129,detailget_idleanims
6135,detailget_cpuusage
6200,viewport_setfov
6201,viewport_setzoom
6202,viewport_clampfov
6203,viewport_geteffectivesize
6204,viewport_getzoom
6205,viewport_getfov
6300,date_minutes
6301,date_runeday
6302,date_runeday_fromdate
6303,date_year
6304,date_isleapyear
6405,video_advert_play
6406,video_advert_has_finished
6500,worldlist_fetch
6501,worldlist_start
6502,worldlist_next
6503,worldlist_switch
6506,worldlist_specific
6507,worldlist_sort
6508,worldlist_autoworld
6509,worldlist_pingworlds
6800,mec_text
6801,mec_sprite
6802,mec_textsize
6803,mec_category
6804,mec_param
