3	14	45	707237654	bankpin_message_4
3	14	46	707237655	bankpin_message_5
3	14	47	707237656	bankpin_message_6
3	14	48	707237657	bankpin_message_7
3	14	49	707237658	bankpin_message_8
3	14	50	707237659	bankpin_message_9
3	14	51	449530749	bankpin_message_10
3	14	52	449530750	bankpin_message_11
3	14	53	449530751	bankpin_message_12
3	14	54	449530752	bankpin_message_13
3	14	55	449530753	bankpin_message_14
3	14	56	449530754	bankpin_message_15
3	14	57	449530755	bankpin_message_16
3	14	58	1821114001	
3	14	60	1821130024	
3	14	61	-1171916665	
3	14	62	-1198090966	premier_detail,02
3	14	63	-1171912923	
3	14	64	-1171916664	
3	14	65	-1204178956	
3	14	67	-1906383324	
3	14	69	1690216813	
3	14	71	1599848202	
3	14	73	1774350486	
3	14	87	-1983930570	bankpin_warning
3	14	88	1650222186	
3	14	89	1442715230	
3	14	90	-114497674	
3	14	91	-230555798	fruitsdocument_05
3	15	-1	-1965463395	trawler_game_overlay
3	15	6	1470834810	if_right
3	15	7	1709831657	if_left
3	15	16	1291439759	net_text
3	15	17	-464581583	catch_text
3	16	-1	2097857235	banner_anti_virus
3	16	5	-1243991363	
3	17	-1	-1296290658	
3	18	-1	1005390007	banner_funny
3	19	-1	-1702379954	banner_password
3	20	-1	576488264	banner_recovery
3	21	-1	484921476	banner_scamming
3	22	-1	-1970242829	banner_security
3	23	-1	-1906702566	banner_xmas
3	24	-1	-1576305795	barrows_overlay
3	24	0	29476188	barrows_control_layer
3	24	1	960279911	kills_layer
3	24	2	-745043885	
3	24	3	1779476630	brother_kills
3	24	4	-737421990	
3	24	5	-2021394636	
3	24	6	1085719765	creature_kills
3	24	7	-2013772741	
3	24	8	1699392388	barrows_dharok
3	24	9	1797841602	barrows_guthan
3	24	10	1298990588	barrows_ahrim
3	24	11	1308017260	barrows_karil
3	24	12	1316745770	barrows_torag
3	24	13	1318294898	barrows_verac
3	25	-1	2055700337	barrows_puzzle
3	25	2	-1759206610	
3	25	3	-1759206609	
3	25	4	1921556227	barrows_puzzle_layer
3	25	5	-1759206608	
3	25	6	-1758679131	barrows_seq1
3	25	7	-1758679130	barrows_seq2
3	25	8	-1758679129	barrows_seq3
3	26	-1	-1954986290	rand_objbox
3	26	2	-1653600247	obj_layer
3	27	-1	1921649009	runefest_banner
3	27	13	492163014	gradient_top
3	27	14	-1505088998	gradient_bottom
3	27	28	821430849	runeleft
3	27	29	-878933581	runeleft_1
3	27	30	-878933580	runeleft_2
3	27	31	-878933579	runeleft_3
3	27	33	-817739774	vh_put
3	27	34	1793088095	date_txt
3	27	35	-1553220970	
3	27	36	-41294261	runefest_txt
3	27	40	-493881256	
3	27	42	1010345598	banner_layer
3	27	46	1226150722	button_middle
3	27	47	358887395	button_txt
3	28	-1	2135417660	blast_furnace_bar_stock
3	28	1	-1078944777	
3	28	2	455402861	
3	28	3	3059095	coal
3	28	4	-1708395025	
3	28	21	-1601816434	
3	28	22	-207865989	bf_gold
3	28	23	807259206	
3	28	24	-2061554495	
3	28	25	-1852690584	bf_silver
3	28	26	1119629625	
3	28	27	1226036959	
3	28	28	-1870189942	bf_runite
3	28	29	-512701737	
3	28	30	-584346420	
3	28	31	-1467896707	bf_adamantite
3	28	32	1246306308	
3	28	33	-541775777	
3	28	34	1673062666	bf_mithril
3	28	35	-885490601	
3	28	36	620381977	
3	28	37	-2137653744	bf_steel
3	28	38	-1362493039	
3	28	39	-207803421	bf_iron
3	28	40	-1334459098	
3	28	41	-1623744802	
3	28	42	1963975157	bf_bronze
3	28	43	-151254444	
3	28	44	-1555474548	
3	28	45	-1380612710	bronze
3	28	46	3241160	iron
3	28	47	109760971	steel
3	28	48	1070053893	mithril
3	28	49	145946018	adamantite
3	28	50	-919810513	runite
3	28	51	-902311155	silver
3	28	52	3178592	gold
3	28	53	-500896732	
3	29	-1	-1982315659	blast_furnace_plan_scroll
3	29	2	118315	x_2
3	29	13	118314	x_1
3	29	14	118316	x_3
3	29	15	118317	x_4
3	30	-1	1089866684	blast_furnace_temp_gauge
3	30	2	1966392947	
3	30	3	1165567186	clock_crazy_1
3	30	4	1351489824	
3	31	-1	-1920756545	boardgames_challenge
3	31	2	-50714027	
3	31	3	498059444	boardgames_title
3	31	4	-478308228	boardgames_challenge_select
3	31	5	-1601487919	
3	31	6	-1973385997	
3	31	7	-1061276273	
3	31	8	-1463150339	
3	31	9	-1061276272	
3	31	10	-1463150338	
3	31	11	675057701	
3	31	12	-1750266733	
3	31	13	1233453471	
3	31	14	-1293669339	boardgames_rank_column
3	31	15	-1070590795	
3	31	16	-1070590794	
3	31	17	1337879627	
3	31	18	-2125261486	
3	31	19	-2125261485	
3	31	20	-804923800	
3	31	21	1494026872	boardgames_challenge_close
3	32	-1	-381186170	boardgames_draughts
3	33	-1	-1031348371	banner_mob
3	34	-1	105008833	notes
3	34	2	814172385	del_text
3	34	3	1574364304	add_button
3	34	4	390429683	title_border
3	34	5	229333728	del_border
3	34	6	3091764	drag
3	34	7	917280526	
3	34	8	-916119153	del_button_graphic
3	34	10	1912530336	dragger
3	34	11	234950118	del_button
3	34	13	-231557032	loading_mes
3	34	18	1592408138	add_tooltip_bounding_box
3	34	19	179224165	add_tooltip
3	34	20	-783396064	
3	34	21	1607057359	del_tooltip
3	34	22	284296613	grey_bg
3	34	23	1203039272	menu_dialog
3	34	39	92926179	amber
3	34	42	1558535147	colours_tooltip
3	34	44	2113742951	noclick
3	35	-1	68968512	mob_player_scores
3	35	1	-681656821	mob_rank
3	35	2	333645298	mob_glory
3	35	4	-701852026	rank_explanation
3	35	5	-1679741687	reward_explanation
3	35	6	-660405041	invest_explanation
3	36	-1	1268418136	boardgames_runelink
3	36	52	-1683738133	
3	37	-1	-708079582	mob_status_overlay
3	37	1	-1183150697	
3	37	2	-755582256	
3	37	6	211862216	
3	37	7	211862217	
3	37	8	211862218	
3	37	9	211862219	
3	37	10	211862220	
3	37	11	211862221	
3	37	12	211862222	
3	37	20	665624308	keyboard_controller
3	37	21	-2069870594	
3	37	24	-1773363116	title_time
3	37	25	-1342393653	title_players
3	37	26	879058752	title_squads
3	37	27	-1773367324	title_team
3	37	28	-1773386430	title_spec
3	37	29	-1237741750	title_killcount
3	37	30	63094889	remaining_players
3	37	31	-1292360222	remaining_squads
3	37	32	1388619638	remaining_time
3	37	34	-1559658383	killcount
3	37	35	-683650386	tally_spec
3	37	42	-1367751899	camera
3	37	43	-1068855134	mobile
3	37	49	-1969924414	terrain_images
3	37	50	-587292368	
3	37	51	-587292367	
3	37	52	-587292366	
3	37	53	-587292365	
3	38	-1	-429674115	
3	39	-1	1907968294	mob_side_units
3	39	2	1217259344	next_unit
3	39	5	-989910852	
3	39	6	-840528221	unit10
3	39	7	-1417840015	text_10
3	39	8	967762509	race_10
3	39	9	1419821988	unit10_cross
3	39	10	1039099982	unit10_button
3	39	11	1569953931	unit10_hand
3	39	12	111433524	unit8
3	39	13	-877020762	text_8
3	39	14	-938613174	race_8
3	39	15	542120821	unit8_cross
3	39	16	-399832419	unit8_button
3	39	17	1403093658	unit8_hand
3	39	18	111433525	unit9
3	39	19	-877020761	text_9
3	39	20	-938613173	race_9
3	39	21	1429624502	unit9_cross
3	39	22	1342977916	unit9_button
3	39	23	1431722809	unit9_hand
3	39	24	111433523	unit7
3	39	25	-877020763	text_7
3	39	26	-938613175	race_7
3	39	27	-345382860	unit7_cross
3	39	28	-2142642754	unit7_button
3	39	29	1374464507	unit7_hand
3	39	30	111433522	unit6
3	39	31	-877020764	text_6
3	39	32	-938613176	race_6
3	39	33	-1232886541	unit6_cross
3	39	34	409514207	unit6_button
3	39	35	1345835356	unit6_hand
3	39	36	111433520	unit4
3	39	37	-877020766	text_4
3	39	38	1287073393	unit4_cross
3	39	39	-938613178	race_4
3	39	40	1218860833	unit4_button
3	39	41	1288577054	unit4_hand
3	39	42	111433521	unit5
3	39	43	-877020765	text_5
3	39	44	-938613177	race_5
3	39	45	-2120390222	unit5_cross
3	39	46	-1333296128	unit5_button
3	39	47	1317206205	unit5_hand
3	39	48	111433519	unit3
3	39	49	-877020767	text_3
3	39	50	-938613179	race_3
3	39	51	399569712	unit3_cross
3	39	52	-523949502	unit3_button
3	39	53	1259947903	unit3_hand
3	39	62	111433518	unit2
3	39	63	-877020768	text_2
3	39	64	-938613180	race_2
3	39	65	-487933969	unit2_cross
3	39	66	2028207459	unit2_button
3	39	67	1231318752	unit2_hand
3	39	68	111433517	unit1
3	39	69	-877020769	text_1
3	39	70	-938613181	race_1
3	39	71	-1375437650	unit1_cross
3	39	72	285397124	unit1_button
3	39	73	1202689601	unit1_hand
3	40	-1	-1819676712	boardgames_runesquares
3	40	309	949931454	com_309
3	40	310	949931476	com_310
3	40	314	949931480	com_314
3	40	315	949931481	com_315
3	40	316	949931482	com_316
3	40	317	949931483	com_317
3	40	318	949931484	com_318
3	40	319	949931485	com_319
3	40	327	949931514	com_327
3	40	328	949931515	com_328
3	40	329	949931516	com_329
3	40	330	949931538	com_330
3	40	331	949931539	com_331
3	40	332	949931540	com_332
3	41	-1	-1875251385	mob_reward_shop
3	41	17	747419555	glory_value
3	42	-1	-127915918	
3	42	1	-661435994	mob_colour1
3	42	2	-661435993	mob_colour2
3	42	3	-661435992	mob_colour3
3	42	4	-661435991	mob_colour4
3	42	5	2101398870	mob_squad1
3	42	6	2101398871	mob_squad2
3	42	7	2101398872	mob_squad3
3	42	8	2101398873	mob_squad4
3	42	9	337246868	mob_kill1
3	42	10	337246869	mob_kill2
3	42	11	337246870	mob_kill3
3	42	12	337246871	mob_kill4
3	42	13	344836567	
3	42	14	344836568	
3	42	18	344836569	
3	42	19	344836570	mob_spear
3	42	20	786857024	mob_status1
3	42	21	786857025	mob_status2
3	42	22	786857026	mob_status3
3	42	23	786857027	mob_status4
3	43	-1	-2040780116	boardgames_runesquares_view
3	43	0	1088377921	
3	43	1	1088377922	
3	43	2	1088377923	
3	43	3	1088377924	
3	43	4	1088377925	
3	43	5	1088377926	
3	43	6	1088377927	
3	43	7	1088377928	
3	43	8	1088377929	
3	43	9	1088377930	
3	43	10	-620022738	
3	43	11	-620022737	
3	43	12	-620022736	
3	43	13	-620022735	
3	43	14	-620022734	
3	43	15	-620022733	
3	43	16	-620022732	
3	43	17	-620022731	
3	43	18	-620022730	
3	43	19	-620022729	
3	43	20	-620022707	
3	43	21	-620022706	
3	43	22	-620022705	
3	43	23	-620022704	
3	43	24	-620022703	
3	43	25	-620022702	
3	43	26	-620022701	
3	43	27	-620022700	
3	43	28	-620022699	
3	43	29	-620022698	
3	43	30	-620022676	
3	43	31	-620022675	
3	43	32	-620022674	
3	43	33	-620022673	
3	43	34	-620022672	
3	43	35	-620022671	
3	43	36	-620022670	
3	43	37	-620022669	
3	43	38	-620022668	
3	43	39	-620022667	
3	43	40	-620022645	
3	43	41	-620022644	
3	43	42	-620022643	
3	43	43	-620022642	
3	43	44	-620022641	
3	43	45	-620022640	
3	43	46	-620022639	
3	43	47	-620022638	
3	43	48	-620022637	
3	43	49	-620022636	
3	43	50	-620022614	
3	43	51	-620022613	
3	43	52	-620022612	
3	43	53	-620022611	
3	43	54	-620022610	
3	43	55	-620022609	
3	43	56	1088377487	
3	43	57	1088377488	
3	43	58	1088377489	
3	43	59	1088377490	
3	43	60	1088377491	
3	43	61	1088377492	
3	43	62	1088377493	
3	43	63	1088377494	
3	43	64	1088377495	
3	43	65	1088377496	
3	43	66	-620036192	
3	43	67	-620036191	
3	43	68	-620036190	
3	43	69	-620036189	
3	43	70	-620036188	
3	43	71	-620036187	
3	43	72	-620036186	
3	43	73	-620036185	
3	43	74	-620036184	
3	43	75	-620036183	
3	43	76	-620036161	
3	43	77	-620036160	
3	43	78	-620036159	
3	43	79	-620036158	
3	43	80	-620036157	
3	43	81	-620036156	
3	43	82	-620036155	
3	43	83	-620036154	
3	43	84	-620036153	
3	43	85	-620036152	
3	43	86	-620036130	
3	43	87	-620036129	
3	43	88	-620036128	
3	43	89	-620036127	
3	43	90	-620036126	
3	43	91	-620036125	
3	43	92	-620036124	
3	43	93	-620036123	
3	43	94	-620036122	
3	43	95	-620036121	
3	43	96	-620036099	
3	43	97	-620036098	
3	43	98	-620036097	
3	43	99	-620036096	
3	43	100	-620036095	
3	43	101	-620036094	
3	43	102	-620036093	
3	43	103	-620036092	
3	43	104	-620036091	
3	43	105	-620036090	
3	43	106	-620036068	
3	43	107	-620036067	
3	43	108	-620036066	
3	43	109	-620036065	
3	43	110	-620036064	
3	43	111	-620036063	
3	43	165	-2040835149	
3	43	166	-2040834188	
3	43	167	-2040833227	
3	43	168	-2040832266	
3	43	169	-2040831305	
3	43	170	-2040830344	
3	43	171	-2040829383	
3	43	172	-2040828422	
3	43	173	-2040827461	
3	43	174	-2040826500	
3	43	175	1158605920	
3	43	176	1158606881	
3	43	177	1158607842	
3	43	178	1158608803	
3	43	179	1158609764	
3	43	180	1158610725	
3	43	181	1158611686	
3	43	182	1158612647	
3	43	183	1158613608	
3	43	184	1158614569	
3	43	185	1158635711	
3	43	186	1158636672	
3	43	187	1158637633	
3	43	188	1158638594	
3	43	189	1158639555	
3	43	190	1158640516	
3	43	191	1158641477	
3	43	192	1158642438	
3	43	193	1158643399	
3	43	194	1158644360	
3	43	195	1158665502	
3	43	196	1158666463	
3	43	197	1158667424	
3	43	198	1158668385	
3	43	199	1158669346	
3	43	200	1158670307	
3	43	201	1158671268	
3	43	202	1158672229	
3	43	203	1158673190	
3	43	204	1158674151	
3	43	205	1158695293	runeswithdraw_9
3	43	206	1158696254	
3	43	207	1158697215	
3	43	208	1158698176	
3	43	209	1158699137	
3	43	210	1158700098	
3	43	211	1158701059	
3	43	212	1158702020	
3	43	213	1158702981	
3	43	214	1158703942	
3	43	215	1158725084	
3	43	216	1158726045	
3	43	217	1158727006	
3	43	218	1158727967	
3	43	219	1158728928	
3	43	220	1158729889	
3	43	221	-2041252223	
3	43	222	-2041251262	
3	43	223	-2041250301	
3	43	224	-2041249340	
3	43	225	-2041248379	
3	43	226	-2041247418	
3	43	227	-2041246457	
3	43	228	-2041245496	
3	43	229	-2041244535	
3	43	230	-2041243574	
3	43	231	1145676626	
3	43	232	1145677587	
3	43	233	1145678548	
3	43	234	1145679509	
3	43	235	1145680470	
3	43	236	1145681431	
3	43	237	1145682392	
3	43	238	1145683353	
3	43	239	1145684314	
3	43	240	1145685275	
3	43	241	1145706417	
3	43	242	1145707378	
3	43	243	1145708339	
3	43	244	1145709300	
3	43	245	1145710261	
3	43	246	1145711222	
3	43	247	1145712183	
3	43	248	1145713144	
3	43	249	1145714105	
3	43	250	1145715066	
3	43	251	1145736208	
3	43	252	1145737169	
3	43	253	1145738130	
3	43	254	1145739091	
3	43	255	1145740052	
3	43	256	1145741013	
3	43	257	1145741974	
3	43	258	1145742935	
3	43	259	1145743896	
3	43	260	1145744857	
3	43	261	1145765999	
3	43	262	1145766960	
3	43	263	1145767921	
3	43	264	1145768882	
3	43	265	1145769843	
3	43	266	1145770804	
3	43	267	1145771765	
3	43	268	1145772726	
3	43	269	1145773687	
3	43	270	1145774648	
3	43	271	1145795790	
3	43	272	1145796751	
3	43	273	1145797712	
3	43	274	1145798673	
3	43	275	1145799634	
3	43	276	1145800595	
3	43	308	949931453	com_308
3	43	309	-610883666	runesquares_inv
3	43	310	-1984141450	vertical
3	43	311	3089482	dots
3	43	312	1387629604	horizontal
3	44	-1	675376795	boardgames_runeversi
3	44	152	51960088	board_1
3	45	-1	-157783502	mob_formation
3	45	26	-725655538	okbutton
3	45	28	-1822443453	formation_layer
3	45	29	-1821123045	formation_model
3	45	39	324439522	formations
3	46	-1	1995222505	mob_waitingroom
3	46	12	-1177388582	scenario_name
3	46	13	-1492797045	players_title
3	46	14	1136577126	time_title
3	46	15	-2133521175	scenario_title
3	47	-1	-76517879	
3	48	-1	-1897594043	bob_locator_amulet
3	48	3	1314028556	bob_locator
3	48	4	-1074921386	
3	48	5	1893717745	
3	48	6	1888176619	
3	48	7	1889592020	bob_locator_mouth
3	48	8	-531994761	
3	48	9	1508180349	
3	48	10	-1211901331	
3	48	11	1042890855	
3	48	12	696844460	
3	49	-1	339180079	
3	50	-1	114956009	
3	50	16	150686780	brooch1
3	51	-1	-2142507971	burgh_map
3	51	1	-553762971	map model
3	51	2	177376662	temple model
3	51	3	924572302	
3	51	4	924572303	
3	51	5	1597855817	boat model
3	51	6	1801692714	
3	51	7	573725603	
3	51	8	-2110365026	
3	51	9	1461229284	
3	51	10	1988088765	
3	51	12	-152762213	mort myre swamp
3	51	13	1092006244	hollows
3	51	14	-206412496	
3	51	17	-757759	
3	51	18	-1750638591	
3	51	19	-1230628907	
3	51	20	-925133048	route1
3	51	21	166539545	
3	51	22	-343125226	
3	51	23	-925133047	route2
3	51	24	166569336	
3	51	26	-1090148649	
3	51	27	-1061519498	
3	51	28	-2062302230	
3	51	29	2036151561	
3	51	31	-101650116	burgh de rott
3	51	32	949392438	
3	52	-1	94427558	canoe
3	52	1	1622994831	can_background_layer
3	52	2	467203577	
3	52	3	503571481	
3	52	4	1356877543	
3	52	5	575006145	
3	52	6	-126856147	can_exit
3	52	7	498238901	
3	52	8	138840133	
3	52	9	126327291	
3	52	10	-1103563707	
3	52	12	-1297805998	canoe_close_button
3	52	13	378375144	can_water
3	52	14	326492431	
3	52	15	1871013848	
3	52	16	326492432	
3	52	17	-1835752370	
3	52	18	326492433	
3	52	19	-1155272373	can_water3
3	52	20	1348555580	
3	52	21	326492434	
3	52	22	566684182	
3	52	23	827795628	
3	52	24	257126508	waka_text
3	52	25	2041438068	dugout_text
3	52	26	2013709640	log_text
3	52	27	-1155272374	can_water2
3	52	28	-1155272372	can_water4
3	52	29	1444465297	
3	52	30	-1154424740	
3	52	31	-1837108886	
3	52	32	1330453386	
3	52	33	377365698	
3	52	34	1894955117	
3	52	35	547881431	
3	52	36	2108982197	
3	52	37	-1548872691	
3	52	38	879091199	
3	52	39	668691927	
3	52	40	635419756	
3	52	41	767269418	
3	52	42	279036532	
3	53	-1	258076885	canoe_stations_map
3	53	1	605603912	
3	53	2	1658729180	
3	53	3	40530366	
3	53	4	1154629187	
3	53	5	1742473181	
3	53	6	-971079585	
3	53	7	-1457829789	
3	53	9	-1880116605	
3	53	10	-1834383951	
3	53	11	152318094	
3	53	12	417271194	
3	53	13	-235535962	
3	53	14	-865174456	
3	53	15	1961766786	lumbridge_highlight
3	53	16	236856287	champions_highlight
3	53	17	1406900971	barbarian_highlight
3	53	18	1024746499	
3	53	19	-1247749231	
3	53	20	-1693571367	
3	53	21	-1974600534	edgeville_highlight
3	53	22	1987249795	wilderness_highlight
3	53	23	-1869922177	
3	53	24	-1802989299	
3	53	25	-511558551	
3	53	26	647027936	selection_scroll
3	53	28	1638977344	
3	53	29	1793508895	canoe_close
3	53	30	-748180480	
3	53	31	1529769876	
3	53	32	178225950	
3	53	33	178225951	
3	53	34	178225952	
3	53	35	-1378831789	
3	53	36	-1223041469	
3	53	37	1426940838	
3	53	38	1217966798	
3	53	39	137435931	
3	53	40	355822648	
3	53	41	878492955	
3	53	42	413124815	
3	53	43	-414480379	
3	53	44	-243520440	
3	53	45	-1115254181	
3	53	46	836242631	
3	53	47	-1041302393	
3	53	48	416918858	
3	53	49	1434414784	
3	53	50	-2138065637	
3	53	51	-1603319885	
3	53	52	-1872690725	
3	53	53	821787721	
3	53	54	581252333	
3	53	55	-848188841	
3	53	56	-1966469857	
3	53	57	-2013503309	
3	53	58	-618587325	
3	53	59	1094689616	
3	53	60	-2045261451	
3	53	61	-1776406467	
3	53	62	-272312081	
3	54	-1	1474557268	castlewars_catapult
3	54	5	-627892600	controls_layer
3	54	6	108686766	rocks
3	54	7	857564623	radio_buttons_layer
3	54	8	-689904293	fire_button
3	54	13	-1573000933	view_txt1
3	54	14	-1573000932	view_txt2
3	54	15	-1573000931	view_txt3
3	54	16	467959973	
3	54	17	-2084196988	
3	54	18	-341386653	
3	54	19	-1213534857	
3	54	21	1034916812	
3	54	23	1032632088	grid_layer
3	54	24	-1664174153	layer_1_3
3	54	25	50085	1_3
3	54	26	-1664174152	layer_1_4
3	54	27	50086	1_4
3	54	28	-1664174151	layer_1_5
3	54	29	50087	1_5
3	54	30	-1664174150	layer_1_6
3	54	31	50088	1_6
3	54	32	-1664174149	layer_1_7
3	54	33	50089	1_7
3	54	34	-1664174148	layer_1_8
3	54	35	50090	1_8
3	54	36	-1664173192	layer_2_3
3	54	37	51046	2_3
3	54	38	-1664173191	layer_2_4
3	54	39	51047	2_4
3	54	40	-1664173190	layer_2_5
3	54	41	51048	2_5
3	54	42	-1664173189	layer_2_6
3	54	43	51049	2_6
3	54	44	-1664173188	layer_2_7
3	54	45	51050	2_7
3	54	46	-1664173187	layer_2_8
3	54	47	51051	2_8
3	54	48	-1664172233	layer_3_1
3	54	49	52005	3_1
3	54	50	-1664172232	layer_3_2
3	54	51	52006	3_2
3	54	52	-1664172231	layer_3_3
3	54	53	52007	3_3
3	54	54	-1664172230	layer_3_4
3	54	55	52008	3_4
3	54	56	-1664172229	layer_3_5
3	54	57	52009	3_5
3	54	58	-1664172228	layer_3_6
3	54	59	52010	3_6
3	54	60	-1664172227	layer_3_7
3	54	61	52011	3_7
3	54	62	-1664172226	layer_3_8
3	54	63	52012	3_8
3	54	64	-1664171272	layer_4_1
3	54	65	52966	4_1
3	54	66	-1664171271	layer_4_2
3	54	67	52967	4_2
3	54	68	-1664171270	layer_4_3
3	54	69	52968	4_3
3	54	70	-1664171269	layer_4_4
3	54	71	52969	4_4
3	54	72	-1664171268	layer_4_5
3	54	73	52970	4_5
3	54	74	-1664171267	layer_4_6
3	54	75	52971	4_6
3	54	76	-1664171266	layer_4_7
3	54	77	52972	4_7
3	54	78	-1664171265	layer_4_8
3	54	79	52973	4_8
3	54	80	-1664170311	layer_5_1
3	54	81	53927	5_1
3	54	82	-1664170310	layer_5_2
3	54	83	53928	5_2
3	54	84	-1664170309	layer_5_3
3	54	85	53929	5_3
3	54	86	-1664170308	layer_5_4
3	54	87	53930	5_4
3	54	88	-1664170307	layer_5_5
3	54	89	53931	5_5
3	54	90	-1664170306	layer_5_6
3	54	91	53932	5_6
3	54	92	-1664170305	layer_5_7
3	54	93	53933	5_7
